packet_index,timestamp,frame_length,ethernet_src,ethernet_dst,version,header_length,dscp_ecn,total_length,identification,flags,fragment_offset,ttl,protocol,header_checksum,src_ip,dst_ip,src_port,dst_port,payload_length
564,2026-02-22T16:00:20.868000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1564,DF,0,128,TCP,0x88d3,93.184.216.12,93.184.216.10,41564,443,109
565,2026-02-22T16:00:20.905000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1565,DF,0,128,TCP,0x88d2,93.184.216.12,93.184.216.10,41565,443,109
566,2026-02-22T16:00:20.942000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1566,DF,0,128,TCP,0x88d1,93.184.216.12,93.184.216.10,41566,443,109
567,2026-02-22T16:00:20.979000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1567,DF,0,128,TCP,0x88d0,93.184.216.12,93.184.216.10,41567,443,109
568,2026-02-22T16:00:21.016000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1568,DF,0,128,TCP,0x88cf,93.184.216.12,93.184.216.10,41568,443,109
569,2026-02-22T16:00:21.053000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1569,DF,0,128,TCP,0x88ce,93.184.216.12,93.184.216.10,41569,443,109
570,2026-02-22T16:00:21.090000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1570,DF,0,128,TCP,0x88cd,93.184.216.12,93.184.216.10,41570,443,109
571,2026-02-22T16:00:21.127000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1571,DF,0,128,TCP,0x88cc,93.184.216.12,93.184.216.10,41571,443,109
572,2026-02-22T16:00:21.164000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1572,DF,0,128,TCP,0x88cb,93.184.216.12,93.184.216.10,41572,443,109
573,2026-02-22T16:00:21.201000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1573,DF,0,128,TCP,0x88ca,93.184.216.12,93.184.216.10,41573,443,109
574,2026-02-22T16:00:21.238000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1574,DF,0,128,TCP,0x88c9,93.184.216.12,93.184.216.10,41574,443,109
575,2026-02-22T16:00:21.275000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1575,DF,0,128,TCP,0x88c8,93.184.216.12,93.184.216.10,41575,443,109
576,2026-02-22T16:00:21.312000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1576,DF,0,128,TCP,0x88c7,93.184.216.12,93.184.216.10,41576,443,109
577,2026-02-22T16:00:21.349000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1577,DF,0,128,TCP,0x88c6,93.184.216.12,93.184.216.10,41577,443,109
578,2026-02-22T16:00:21.386000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1578,DF,0,128,TCP,0x88c5,93.184.216.12,93.184.216.10,41578,443,109
579,2026-02-22T16:00:21.423000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1579,DF,0,128,TCP,0x88c4,93.184.216.12,93.184.216.10,41579,443,109
580,2026-02-22T16:00:21.460000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1580,DF,0,128,TCP,0x88c3,93.184.216.12,93.184.216.10,41580,443,109
581,2026-02-22T16:00:21.497000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1581,DF,0,128,TCP,0x88c2,93.184.216.12,93.184.216.10,41581,443,109
582,2026-02-22T16:00:21.534000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1582,DF,0,128,TCP,0x88c1,93.184.216.12,93.184.216.10,41582,443,109
583,2026-02-22T16:00:21.571000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1583,DF,0,128,TCP,0x88c0,93.184.216.12,93.184.216.10,41583,443,109
584,2026-02-22T16:00:21.608000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1584,DF,0,128,TCP,0x88bf,93.184.216.12,93.184.216.10,41584,443,109
585,2026-02-22T16:00:21.645000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1585,DF,0,128,TCP,0x88be,93.184.216.12,93.184.216.10,41585,443,109
586,2026-02-22T16:00:21.682000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1586,DF,0,128,TCP,0x88bd,93.184.216.12,93.184.216.10,41586,443,109
587,2026-02-22T16:00:21.719000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1587,DF,0,128,TCP,0x88bc,93.184.216.12,93.184.216.10,41587,443,109
588,2026-02-22T16:00:21.756000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1588,DF,0,128,TCP,0x88bb,93.184.216.12,93.184.216.10,41588,443,109
589,2026-02-22T16:00:21.793000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1589,DF,0,128,TCP,0x88ba,93.184.216.12,93.184.216.10,41589,443,109
590,2026-02-22T16:00:21.830000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1590,DF,0,128,TCP,0x88b9,93.184.216.12,93.184.216.10,41590,443,109
591,2026-02-22T16:00:21.867000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1591,DF,0,128,TCP,0x88b8,93.184.216.12,93.184.216.10,41591,443,109
592,2026-02-22T16:00:21.904000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1592,DF,0,128,TCP,0x88b7,93.184.216.12,93.184.216.10,41592,443,109
593,2026-02-22T16:00:21.941000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1593,DF,0,128,TCP,0x88b6,93.184.216.12,93.184.216.10,41593,443,109
594,2026-02-22T16:00:21.978000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1594,DF,0,128,TCP,0x88b5,93.184.216.12,93.184.216.10,41594,443,109
595,2026-02-22T16:00:22.015000+08:00,143,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,129,1595,DF,0,128,TCP,0x88b4,93.184.216.12,93.184.216.10,41595,443,109
596,2026-02-22T16:00:22.052000+08:00,235,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,221,1596,DF,0,128,TCP,0x8857,93.184.216.10,93.184.216.12,41596,443,201
597,2026-02-22T16:00:22.089000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1597,DF,0,128,TCP,0x88c3,93.184.216.10,93.184.216.12,41597,443,92
598,2026-02-22T16:00:22.126000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1598,DF,0,128,TCP,0x88c2,93.184.216.10,93.184.216.12,41598,443,92
599,2026-02-22T16:00:22.163000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1599,DF,0,128,TCP,0x88c1,93.184.216.10,93.184.216.12,41599,443,92
600,2026-02-22T16:00:22.200000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1600,DF,0,128,TCP,0x88c0,93.184.216.10,93.184.216.12,41600,443,92
601,2026-02-22T16:00:22.237000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1601,DF,0,128,TCP,0x88bf,93.184.216.10,93.184.216.12,41601,443,92
602,2026-02-22T16:00:22.274000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1602,DF,0,128,TCP,0x88be,93.184.216.10,93.184.216.12,41602,443,92
603,2026-02-22T16:00:22.311000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1603,DF,0,128,TCP,0x88bd,93.184.216.10,93.184.216.12,41603,443,92
604,2026-02-22T16:00:22.348000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1604,DF,0,128,TCP,0x88bc,93.184.216.10,93.184.216.12,41604,443,92
605,2026-02-22T16:00:22.385000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1605,DF,0,128,TCP,0x88bb,93.184.216.10,93.184.216.12,41605,443,92
606,2026-02-22T16:00:22.422000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1606,DF,0,128,TCP,0x88ba,93.184.216.10,93.184.216.12,41606,443,92
607,2026-02-22T16:00:22.459000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1607,DF,0,128,TCP,0x88b9,93.184.216.10,93.184.216.12,41607,443,92
608,2026-02-22T16:00:22.496000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1608,DF,0,128,TCP,0x88b8,93.184.216.10,93.184.216.12,41608,443,92
609,2026-02-22T16:00:22.533000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1609,DF,0,128,TCP,0x88b7,93.184.216.10,93.184.216.12,41609,443,92
610,2026-02-22T16:00:22.570000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1610,DF,0,128,TCP,0x88b6,93.184.216.10,93.184.216.12,41610,443,92
611,2026-02-22T16:00:22.607000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1611,DF,0,128,TCP,0x88b5,93.184.216.10,93.184.216.12,41611,443,92
612,2026-02-22T16:00:22.644000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1612,DF,0,128,TCP,0x88b4,93.184.216.10,93.184.216.12,41612,443,92
613,2026-02-22T16:00:22.681000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1613,DF,0,128,TCP,0x88b3,93.184.216.10,93.184.216.12,41613,443,92
614,2026-02-22T16:00:22.718000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1614,DF,0,128,TCP,0x88b2,93.184.216.10,93.184.216.12,41614,443,92
615,2026-02-22T16:00:22.755000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1615,DF,0,128,TCP,0x88b1,93.184.216.10,93.184.216.12,41615,443,92
616,2026-02-22T16:00:22.792000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1616,DF,0,128,TCP,0x88b0,93.184.216.10,93.184.216.12,41616,443,92
617,2026-02-22T16:00:22.829000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1617,DF,0,128,TCP,0x88af,93.184.216.10,93.184.216.12,41617,443,92
618,2026-02-22T16:00:22.866000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1618,DF,0,128,TCP,0x88ae,93.184.216.10,93.184.216.12,41618,443,92
619,2026-02-22T16:00:22.903000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1619,DF,0,128,TCP,0x88ad,93.184.216.10,93.184.216.12,41619,443,92
620,2026-02-22T16:00:22.940000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1620,DF,0,128,TCP,0x88ac,93.184.216.10,93.184.216.12,41620,443,92
621,2026-02-22T16:00:22.977000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1621,DF,0,128,TCP,0x88ab,93.184.216.10,93.184.216.12,41621,443,92
622,2026-02-22T16:00:23.014000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1622,DF,0,128,TCP,0x88aa,93.184.216.10,93.184.216.12,41622,443,92
623,2026-02-22T16:00:23.051000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1623,DF,0,128,TCP,0x88a9,93.184.216.10,93.184.216.12,41623,443,92
624,2026-02-22T16:00:23.088000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1624,DF,0,128,TCP,0x88a8,93.184.216.10,93.184.216.12,41624,443,92
625,2026-02-22T16:00:23.125000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1625,DF,0,128,TCP,0x88a7,93.184.216.10,93.184.216.12,41625,443,92
626,2026-02-22T16:00:23.162000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1626,DF,0,128,TCP,0x88a6,93.184.216.10,93.184.216.12,41626,443,92
627,2026-02-22T16:00:23.199000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1627,DF,0,128,TCP,0x88a5,93.184.216.10,93.184.216.12,41627,443,92
628,2026-02-22T16:00:23.236000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1628,DF,0,128,TCP,0x88a4,93.184.216.10,93.184.216.12,41628,443,92
629,2026-02-22T16:00:23.273000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1629,DF,0,128,TCP,0x88a3,93.184.216.10,93.184.216.12,41629,443,92
630,2026-02-22T16:00:23.310000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1630,DF,0,128,TCP,0x88a2,93.184.216.10,93.184.216.12,41630,443,92
631,2026-02-22T16:00:23.347000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1631,DF,0,128,TCP,0x88a1,93.184.216.10,93.184.216.12,41631,443,92
632,2026-02-22T16:00:23.384000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1632,DF,0,128,TCP,0x88a0,93.184.216.10,93.184.216.12,41632,443,92
633,2026-02-22T16:00:23.421000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1633,DF,0,128,TCP,0x889f,93.184.216.10,93.184.216.12,41633,443,92
634,2026-02-22T16:00:23.458000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1634,DF,0,128,TCP,0x889e,93.184.216.10,93.184.216.12,41634,443,92
635,2026-02-22T16:00:23.495000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1635,DF,0,128,TCP,0x889d,93.184.216.10,93.184.216.12,41635,443,92
636,2026-02-22T16:00:23.532000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1636,DF,0,128,TCP,0x889c,93.184.216.10,93.184.216.12,41636,443,92
637,2026-02-22T16:00:23.569000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1637,DF,0,128,TCP,0x889b,93.184.216.10,93.184.216.12,41637,443,92
638,2026-02-22T16:00:23.606000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1638,DF,0,128,TCP,0x889a,93.184.216.10,93.184.216.12,41638,443,92
639,2026-02-22T16:00:23.643000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1639,DF,0,128,TCP,0x8899,93.184.216.10,93.184.216.12,41639,443,92
640,2026-02-22T16:00:23.680000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1640,DF,0,128,TCP,0x8898,93.184.216.10,93.184.216.12,41640,443,92
641,2026-02-22T16:00:23.717000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1641,DF,0,128,TCP,0x8897,93.184.216.10,93.184.216.12,41641,443,92
642,2026-02-22T16:00:23.754000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1642,DF,0,128,TCP,0x8896,93.184.216.10,93.184.216.12,41642,443,92
643,2026-02-22T16:00:23.791000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1643,DF,0,128,TCP,0x8895,93.184.216.10,93.184.216.12,41643,443,92
644,2026-02-22T16:00:23.828000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1644,DF,0,128,TCP,0x8894,93.184.216.10,93.184.216.12,41644,443,92
645,2026-02-22T16:00:23.865000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1645,DF,0,128,TCP,0x8893,93.184.216.10,93.184.216.12,41645,443,92
646,2026-02-22T16:00:23.902000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1646,DF,0,128,TCP,0x8892,93.184.216.10,93.184.216.12,41646,443,92
647,2026-02-22T16:00:23.939000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1647,DF,0,128,TCP,0x8891,93.184.216.10,93.184.216.12,41647,443,92
648,2026-02-22T16:00:23.976000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1648,DF,0,128,TCP,0x8890,93.184.216.10,93.184.216.12,41648,443,92
649,2026-02-22T16:00:24.013000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1649,DF,0,128,TCP,0x888f,93.184.216.10,93.184.216.12,41649,443,92
650,2026-02-22T16:00:24.050000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1650,DF,0,128,TCP,0x888e,93.184.216.10,93.184.216.12,41650,443,92
651,2026-02-22T16:00:24.087000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1651,DF,0,128,TCP,0x888d,93.184.216.10,93.184.216.12,41651,443,92
652,2026-02-22T16:00:24.124000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1652,DF,0,128,TCP,0x888c,93.184.216.10,93.184.216.12,41652,443,92
653,2026-02-22T16:00:24.161000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1653,DF,0,128,TCP,0x888b,93.184.216.10,93.184.216.12,41653,443,92
654,2026-02-22T16:00:24.198000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1654,DF,0,128,TCP,0x888a,93.184.216.10,93.184.216.12,41654,443,92
655,2026-02-22T16:00:24.235000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1655,DF,0,128,TCP,0x8889,93.184.216.10,93.184.216.12,41655,443,92
656,2026-02-22T16:00:24.272000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1656,DF,0,128,TCP,0x8888,93.184.216.10,93.184.216.12,41656,443,92
657,2026-02-22T16:00:24.309000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1657,DF,0,128,TCP,0x8887,93.184.216.10,93.184.216.12,41657,443,92
658,2026-02-22T16:00:24.346000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1658,DF,0,128,TCP,0x8886,93.184.216.10,93.184.216.12,41658,443,92
659,2026-02-22T16:00:24.383000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1659,DF,0,128,TCP,0x8885,93.184.216.10,93.184.216.12,41659,443,92
660,2026-02-22T16:00:24.420000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1660,DF,0,128,TCP,0x8884,93.184.216.10,93.184.216.12,41660,443,92
661,2026-02-22T16:00:24.457000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1661,DF,0,128,TCP,0x8883,93.184.216.10,93.184.216.12,41661,443,92
662,2026-02-22T16:00:24.494000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1662,DF,0,128,TCP,0x8882,93.184.216.10,93.184.216.12,41662,443,92
663,2026-02-22T16:00:24.531000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1663,DF,0,128,TCP,0x8881,93.184.216.10,93.184.216.12,41663,443,92
664,2026-02-22T16:00:24.568000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1664,DF,0,128,TCP,0x8880,93.184.216.10,93.184.216.12,41664,443,92
665,2026-02-22T16:00:24.605000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1665,DF,0,128,TCP,0x887f,93.184.216.10,93.184.216.12,41665,443,92
666,2026-02-22T16:00:24.642000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1666,DF,0,128,TCP,0x887e,93.184.216.10,93.184.216.12,41666,443,92
667,2026-02-22T16:00:24.679000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1667,DF,0,128,TCP,0x887d,93.184.216.10,93.184.216.12,41667,443,92
668,2026-02-22T16:00:24.716000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1668,DF,0,128,TCP,0x887c,93.184.216.10,93.184.216.12,41668,443,92
669,2026-02-22T16:00:24.753000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1669,DF,0,128,TCP,0x887b,93.184.216.10,93.184.216.12,41669,443,92
670,2026-02-22T16:00:24.790000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1670,DF,0,128,TCP,0x887a,93.184.216.10,93.184.216.12,41670,443,92
671,2026-02-22T16:00:24.827000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1671,DF,0,128,TCP,0x8879,93.184.216.10,93.184.216.12,41671,443,92
672,2026-02-22T16:00:24.864000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1672,DF,0,128,TCP,0x8878,93.184.216.10,93.184.216.12,41672,443,92
673,2026-02-22T16:00:24.901000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1673,DF,0,128,TCP,0x8877,93.184.216.10,93.184.216.12,41673,443,92
674,2026-02-22T16:00:24.938000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1674,DF,0,128,TCP,0x8876,93.184.216.10,93.184.216.12,41674,443,92
675,2026-02-22T16:00:24.975000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1675,DF,0,128,TCP,0x8875,93.184.216.10,93.184.216.12,41675,443,92
676,2026-02-22T16:00:25.012000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1676,DF,0,128,TCP,0x8874,93.184.216.10,93.184.216.12,41676,443,92
677,2026-02-22T16:00:25.049000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1677,DF,0,128,TCP,0x8873,93.184.216.10,93.184.216.12,41677,443,92
678,2026-02-22T16:00:25.086000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1678,DF,0,128,TCP,0x8872,93.184.216.10,93.184.216.12,41678,443,92
679,2026-02-22T16:00:25.123000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1679,DF,0,128,TCP,0x8871,93.184.216.10,93.184.216.12,41679,443,92
680,2026-02-22T16:00:25.160000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1680,DF,0,128,TCP,0x8870,93.184.216.10,93.184.216.12,41680,443,92
681,2026-02-22T16:00:25.197000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1681,DF,0,128,TCP,0x886f,93.184.216.10,93.184.216.12,41681,443,92
682,2026-02-22T16:00:25.234000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1682,DF,0,128,TCP,0x886e,93.184.216.10,93.184.216.12,41682,443,92
683,2026-02-22T16:00:25.271000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1683,DF,0,128,TCP,0x886d,93.184.216.10,93.184.216.12,41683,443,92
684,2026-02-22T16:00:25.308000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1684,DF,0,128,TCP,0x886c,93.184.216.10,93.184.216.12,41684,443,92
685,2026-02-22T16:00:25.345000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1685,DF,0,128,TCP,0x886b,93.184.216.10,93.184.216.12,41685,443,92
686,2026-02-22T16:00:25.382000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1686,DF,0,128,TCP,0x886a,93.184.216.10,93.184.216.12,41686,443,92
687,2026-02-22T16:00:25.419000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1687,DF,0,128,TCP,0x8869,93.184.216.10,93.184.216.12,41687,443,92
688,2026-02-22T16:00:25.456000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1688,DF,0,128,TCP,0x8868,93.184.216.10,93.184.216.12,41688,443,92
689,2026-02-22T16:00:25.493000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1689,DF,0,128,TCP,0x8867,93.184.216.10,93.184.216.12,41689,443,92
690,2026-02-22T16:00:25.530000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1690,DF,0,128,TCP,0x8866,93.184.216.10,93.184.216.12,41690,443,92
691,2026-02-22T16:00:25.567000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1691,DF,0,128,TCP,0x8865,93.184.216.10,93.184.216.12,41691,443,92
692,2026-02-22T16:00:25.604000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1692,DF,0,128,TCP,0x8864,93.184.216.10,93.184.216.12,41692,443,92
693,2026-02-22T16:00:25.641000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1693,DF,0,128,TCP,0x8863,93.184.216.10,93.184.216.12,41693,443,92
694,2026-02-22T16:00:25.678000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1694,DF,0,128,TCP,0x8862,93.184.216.10,93.184.216.12,41694,443,92
695,2026-02-22T16:00:25.715000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1695,DF,0,128,TCP,0x8861,93.184.216.10,93.184.216.12,41695,443,92
696,2026-02-22T16:00:25.752000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1696,DF,0,128,TCP,0x8860,93.184.216.10,93.184.216.12,41696,443,92
697,2026-02-22T16:00:25.789000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1697,DF,0,128,TCP,0x885f,93.184.216.10,93.184.216.12,41697,443,92
698,2026-02-22T16:00:25.826000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1698,DF,0,128,TCP,0x885e,93.184.216.10,93.184.216.12,41698,443,92
699,2026-02-22T16:00:25.863000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1699,DF,0,128,TCP,0x885d,93.184.216.10,93.184.216.12,41699,443,92
700,2026-02-22T16:00:25.900000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1700,DF,0,128,TCP,0x885c,93.184.216.10,93.184.216.12,41700,443,92
701,2026-02-22T16:00:25.937000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1701,DF,0,128,TCP,0x885b,93.184.216.10,93.184.216.12,41701,443,92
702,2026-02-22T16:00:25.974000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1702,DF,0,128,TCP,0x885a,93.184.216.10,93.184.216.12,41702,443,92
703,2026-02-22T16:00:26.011000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1703,DF,0,128,TCP,0x8859,93.184.216.10,93.184.216.12,41703,443,92
704,2026-02-22T16:00:26.048000+08:00,126,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,112,1704,DF,0,128,TCP,0x8858,93.184.216.10,93.184.216.12,41704,443,92
